"","X","SBL","STORIES","GROSS_SQ_FT","OVER_COND","BUILD_AGE","CLASS","CLASSDSCRP","CURRENT_LAND_VALUE","STRUCTURE_VALUE","CrowdednessRate","DisabledRate","HSCompletedRate","BothParentsRate","UnemploymentRate","YoungUnemploymentRate","MalePopRate","PovertyRate","NonWhiteRate","ChildrenRate","ElderlyRate","VacancyRate","OwnerOccupiedRate","MedianIncome","FIRE"
"3094",3178,"10684000010080000000",2,9.99364813224408,"GOOD",117,"Industrial","MANUFACTURING",11.4295438560312,12.7533266259097,0.00513371656921775,0.185704260243115,0.867537118189348,0.215219755620215,0.0913669330000473,0.0287702386355339,0.518532403049558,0.201357168754564,0.32720919699903,0.0368456135761523,0.0895772803172807,0.106126498734579,0.148577721033718,43748.5468297305,"NO"
"3095",3180,"10721000010150010000",1,7.68662133494462,"NORMAL",57,"Commercial","1 OCCUPANT SM STRUCTURE",9.38429367909962,11.1690257125202,0.0521242299298992,0.198416747207791,0.714834358391088,0.374157387751611,0.199835379297314,0.324322164830866,0.478091976714393,0.262729158963987,0.637207910689615,0.0781885200912,0.0891466817928264,0.0974188738096397,0.532874252426375,31790.5547482172,"NO"
"3096",3181,"10721000010230000000",1,7.55851674304564,"NORMAL",67,"Community services","RELIGIOUS",10.315597203363,11.6835117655458,0.0502774042840729,0.198737383174737,0.711831109158154,0.360722887637026,0.197768642654942,0.317580918615596,0.475257266320601,0.264146879922292,0.638920563211451,0.0780505150405161,0.0893761212484411,0.0994348946374708,0.528841301892828,31622.3522786223,"NO"
"3097",3182,"10721000010630000000",2,8.53679972105516,"GOOD",117,"Commercial","APARTMENT",9.80917687306489,11.146200185178,0.0470717705299759,0.199293928120245,0.706618209318467,0.33740390940318,0.194181297657546,0.305879778087693,0.470336908331223,0.266607693788562,0.641893305519553,0.0778109723150248,0.0897743715462438,0.102934209491184,0.52184109459759,31330.394282872,"NO"
"3098",3183,"10721000020020000000",2,8.11312710422178,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",9.39266192877014,11.5607627943844,0.051771454356907,0.198477994211381,0.714260685954071,0.371591166361683,0.199440596928505,0.323034470455575,0.477550498104489,0.262999968135681,0.637535056880211,0.0781621587446696,0.0891905086887786,0.0978039685825598,0.532103889269173,31758.4251734931,"YES"
"3099",3184,"10721000020350000000",1,8.70018119275335,"NORMAL",67,"Commercial","MULTI-OCCUPANT SM STRC",9.7981270368783,11.8635823365834,0.0511645257718063,0.198583365898303,0.713273717957515,0.36717614095606,0.198761398245637,0.320819071813859,0.476618917599116,0.263465878589781,0.638097891695829,0.0781168056761016,0.0892659101564143,0.098466500355028,0.53077852703661,31703.1482245768,"NO"
"3100",3185,"10722000020980000000",2,7.77569574991525,"GOOD",107,"Commercial","GREENHOUSE",9.16951837745593,11.3095845409522,0.0217319178601623,0.132755483815148,0.836089104861926,0.295722199975825,0.0825002183366663,0.118800021342669,0.477061072950998,0.283201967655743,0.611290231682324,0.0860908416380912,0.0767077928443939,0.0785735651826067,0.624650398479499,35792.0984500753,"NO"
"3101",3186,"10723000010200000000",2,7.92551897978693,"GOOD",107,"Commercial","APARTMENT",9.84161214881804,11.1004357419251,0.0215603524650411,0.134927961088708,0.835087345538119,0.30844450481202,0.0821008872689316,0.118317690451219,0.479584153322249,0.279324232458261,0.6053022978565,0.084609836823463,0.0775875054054433,0.0782962767375871,0.624766307658034,35616.9630995537,"NO"
"3102",3187,"10723000010760100000",1,10.0135519873984,"FAIR",24,"Commercial","APARTMENT",11.8130300574206,13.1711535415738,0.0208105336998504,0.144422674317534,0.830709201923173,0.3640467601265,0.0803556289789383,0.116209685202344,0.490611161461696,0.262376766942503,0.579132305101534,0.0781371725629229,0.0814322491883205,0.0770844001857949,0.625272883457088,34851.5420064681,"YES"
"3103",3188,"10723000010760100000",1,10.0135519873984,"FAIR",24,"Commercial","APARTMENT",11.8130300574206,13.1711535415738,0.0208105336998504,0.144422674317534,0.830709201923173,0.3640467601265,0.0803556289789383,0.116209685202344,0.490611161461696,0.262376766942503,0.579132305101534,0.0781371725629229,0.0814322491883205,0.0770844001857949,0.625272883457088,34851.5420064681,"YES"
"3104",3189,"10723000010860000000",2,7.96762673933382,"NORMAL",55,"Commercial","APARTMENT",9.97580821411575,11.5473268916876,0.0212469776857211,0.138896124864969,0.833257570327283,0.331682579527903,0.0813714844360429,0.117436683319444,0.484192715287727,0.272241309874049,0.594364967283946,0.0819046901554628,0.0791943546741394,0.0777897922847947,0.624978022923918,35297.0675764381,"NO"
"3105",3190,"10724000010190000000",1,8.63337494570565,"NORMAL",93,"Commercial","MULTI-OCCUPANT SM STRC",10.4573726657626,11.7783619284747,0.0210599260115119,0.141264699896746,0.832165387614443,0.345553257922749,0.0809361079154411,0.116910815030533,0.486943540460097,0.268013552520552,0.587836535099918,0.0802900030567475,0.0801534741239036,0.0774874745135264,0.625104394596282,35106.1237062879,"NO"
"3106",3191,"10724000010220000000",1,8.1605182474775,"NORMAL",57,"Commercial","MULTI-OCCUPANT SM STRC",9.76422548520262,11.4896568380309,0.0210808001868877,0.141000376945277,0.832287270583878,0.344005348904451,0.0809846940929452,0.116969499706486,0.486636560010341,0.268485352352425,0.588565080508106,0.0804701953047893,0.080046440451602,0.0775212118976123,0.625090292052359,35127.4322342619,"NO"
"3107",3192,"10724000020290000000",2,7.6004023345004,"NORMAL",91,"Commercial","CONVERTED RESIDENCE",8.83927669058535,11.3253903411234,0.020909592355814,0.143168326500608,0.83128759905358,0.356701138843478,0.0805861952818128,0.116488174053799,0.489154381962032,0.264615698847004,0.582589626295974,0.0789922770920677,0.0809243195800782,0.0772445013568875,0.625205959661462,34952.6618880276,"NO"
"3108",3193,"10724000020310010000",1,7.79729127354747,"NORMAL",67,"Commercial","OFFICE BUILDING",10.5532051751687,11.5871048631445,0.0209391236801337,0.142794380863743,0.831460030559717,0.354511265355606,0.0806549316098112,0.116571197031567,0.488720087478139,0.265283168272654,0.583620321417742,0.0792472004900465,0.0807728958216324,0.0772922306498152,0.625186008368018,34982.807704044,"NO"
"3109",3194,"10724000020340010000",1,7.62559507213245,"NORMAL",61,"Commercial","DINER OR LUNCHEONETTE",10.3449630981673,11.7973522447013,0.0209655858878342,0.142459298460925,0.831614541691019,0.352548979938044,0.0807165243432887,0.116645591639063,0.488330928132911,0.265881269271581,0.584543898975348,0.0794756303373503,0.080637209155386,0.077334999556796,0.625168130562563,35009.8205408572,"NO"
"3110",3195,"10724000020360000000",1,8.43988008831357,"NORMAL",66,"Commercial","FUNERAL HOME",11.1690257125202,12.5793588552741,0.0209948032780661,0.142089328070178,0.831785140156178,0.350382385999993,0.0807845299666226,0.116727732037285,0.487901250436302,0.266541643133111,0.585563637245695,0.0797278437605398,0.0804873951140989,0.077382221461302,0.625148391362252,35039.6458904039,"NO"
"3111",3196,"10724000020380010000",1,8.50835424274903,"NORMAL",31,"Commercial","MULTI-OCCUPANT SM STRC",11.2384886192685,12.210562550803,0.0210004705027799,0.142017565831142,0.831818230717321,0.349962137147749,0.0807977208487027,0.116743664606591,0.487817906919244,0.266669734213071,0.585761433348682,0.0797767649726574,0.0804583360561023,0.077391380976992,0.625144562598528,35045.431039478,"NO"
"3112",3197,"10724000020840000000",2,7.73805229768932,"NORMAL",68,"Commercial","CONVERTED RESIDENCE",10.0301202034695,11.1576780730227,0.020905371286165,0.143221776544401,0.831262952498986,0.357014149137723,0.0805763704319431,0.1164763071369,0.489216457988317,0.264520293882983,0.582442303546451,0.0789558395315177,0.0809459633852794,0.077237679154552,0.625208811406217,34948.3529858039,"NO"
"3113",3198,"10729000010100000000",1,9.42100640177928,"NORMAL",57,"Community services","SCHOOL",10.6828124293371,12.697103641968,0.0223166503764579,0.156660008254969,0.758223197080535,0.164863692682909,0.12429372751159,0.165831531976877,0.442737445992245,0.303177863222013,0.666022500611831,0.0882067854360915,0.0803711032400921,0.105211923161513,0.54738626091028,33340.8450672888,"NO"
"3114",3199,"10729000010110000000",2,8.45574322910002,"NORMAL",57,"Community services","RELIGIOUS",9.14846496825809,12.0984874348502,0.0223732936263837,0.154148569791222,0.76321177459367,0.16567752322788,0.12210854269637,0.163389791757585,0.44337860138813,0.304070745730181,0.66603247302497,0.0888637482169044,0.0796989135650051,0.103831090532262,0.55175305547417,33573.3445108308,"NO"
"3115",3200,"10729000010270000000",2,8.52793528794814,"NORMAL",72,"Community services","RELIGIOUS",11.0697584896781,13.1917028554829,0.0224019604535063,0.152877545046639,0.765736465344008,0.166089398245121,0.121002633070582,0.162154040898719,0.443703086493004,0.304522628497077,0.666037520006629,0.0891962333495235,0.0793587221876642,0.10313225898005,0.553963065404866,33691.011158893,"NO"
"3116",3201,"10729000010350010000",1,7.35244110024358,"GOOD",97,"Commercial","1 OCCUPANT SM STRUCTURE",9.09380655572023,10.8874369328841,0.0221874501697134,0.162388464322855,0.746844520064255,0.163007388978532,0.129278016553465,0.171401010097608,0.441275005016272,0.301141246241085,0.665999754073787,0.0867082886652374,0.0819043317378664,0.108361528126137,0.537425837361059,32810.5263406451,"NO"
"3117",3202,"10729000010390000000",1,7.97315543344413,"NORMAL",97,"Commercial","1 OCCUPANT SM STRUCTURE",8.61250337122056,10.8097279485568,0.0221194892586604,0.165401703257303,0.740859194838462,0.16203095020866,0.131899814403276,0.174330624660252,0.440505742926119,0.300069960451553,0.66598778911268,0.0859200607798224,0.0827108289423747,0.110018259398066,0.532186531047729,32531.5721135633,"NO"
"3118",3203,"10729000010400000000",2,7.92226105835325,"GOOD",97,"Commercial","DETACHED ROW BUILDING",9.17988116449147,10.1735146897492,0.022098968158608,0.166311564186141,0.739051899204824,0.161736110169275,0.13269147795162,0.175215234837239,0.440273460808739,0.299746480931767,0.665984176239336,0.0856820518560159,0.0829543543685234,0.110518516791092,0.530604499150352,32447.3406411585,"NO"
"3119",3204,"10729000010410000000",2,8.23217423638394,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",9.17988116449147,11.1605270777988,0.0475664473370163,0.199208044985197,0.707422637037267,0.341002373414054,0.194734878167733,0.307685437523265,0.47109619250602,0.266227953731068,0.641434567314901,0.077847937308435,0.0897129156218207,0.102394213337084,0.522921330350974,31375.4477294621,"NO"
"3120",3205,"10729000020010000000",1,7.65396918047877,"NORMAL",67,"Community services","RELIGIOUS",8.80986280537906,10.9437642641913,0.0223155720845555,0.156707817371895,0.758128231789105,0.164848200159304,0.124335325885527,0.16587801427988,0.442725240607271,0.303160865821977,0.666022310771518,0.0881942791330874,0.0803838994105882,0.105238209447074,0.547303132219329,33336.4190806513,"NO"
"3121",3206,"10729000020060000000",1,7.00940893270864,"NORMAL",57,"Commercial","1 OCCUPANT SM STRUCTURE",9.71111565988867,10.6805162170768,0.0224035948600416,0.152805079016821,0.765880407714899,0.166112880830656,0.120939580891417,0.162083585969365,0.443721586642105,0.304548392078943,0.666037807754547,0.0892151896111048,0.0793393265633071,0.103092415894133,0.554089066606826,33697.7197889677,"NO"
"3122",3207,"10729000020070000000",1,7.40974195408092,"NORMAL",42,"Community services","RELIGIOUS",9.78695373628018,11.3941419289803,0.022474548508679,0.14965914860914,0.772129303682763,0.16713231821488,0.118202329130788,0.159024962429744,0.444524724081099,0.305666853181406,0.666050299606601,0.0900381280261638,0.0784973143184875,0.101362728538069,0.559559091853688,33988.9580891553,"NO"
"3123",3208,"10729000030110000000",2,7.83873755959928,"GOOD",77,"Commercial","DETACHED ROW BUILDING",8.85366542803745,10.77895628989,0.0220931494581191,0.166569552706151,0.738539445585853,0.161652509101255,0.132915951935182,0.175466063577229,0.440207597864427,0.29965475921923,0.66598315181921,0.085614565091769,0.0830234053215708,0.11066036337485,0.53015591843337,32423.4570428907,"YES"
"3124",3209,"10729000030110000000",2,7.83873755959928,"GOOD",77,"Commercial","DETACHED ROW BUILDING",8.85366542803745,10.77895628989,0.0220931494581191,0.166569552706151,0.738539445585853,0.161652509101255,0.132915951935182,0.175466063577229,0.440207597864427,0.29965475921923,0.66598315181921,0.085614565091769,0.0830234053215708,0.11066036337485,0.53015591843337,32423.4570428907,"YES"
"3125",3210,"10729000030120000000",2,8.76280248744611,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",8.85366542803745,11.4937426455535,0.0221706604530034,0.163132883832618,0.745365847789243,0.162766160159247,0.129925730695128,0.172124770238759,0.441084959115337,0.300876585502389,0.665996798134788,0.0865135572719404,0.0821035765593578,0.108770822944134,0.536131468768951,32741.6108070655,"NO"
"3126",3211,"10729000030130000000",1,8.03915739047324,"NORMAL",82,"Commercial","1 OCCUPANT SM STRUCTURE",9.98044859367226,11.4219060665831,0.0222082498624185,0.161466251201926,0.748676351384749,0.163306231740407,0.12847560545029,0.170504390530521,0.441510440575286,0.301469117290433,0.666003415995183,0.0869495287772981,0.081657500231912,0.107854479282662,0.539029346784584,32895.9013321244,"NO"
"3127",3212,"10729000030140000000",1,7.51534457118044,"NORMAL",57,"Community services","RELIGIOUS",9.28730141311231,10.9004361874277,0.0222402680410961,0.160046634820883,0.751496196050656,0.163766257812999,0.127240407294304,0.169124171797872,0.441872860246694,0.301973828296989,0.666009053004115,0.0873208837353592,0.0812775381155008,0.107073949459511,0.541497722253477,33027.3240300723,"NO"
"3128",3213,"10729000030150000000",2,8.84419212624497,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",9.9134378833893,11.4053402542903,0.022262402928205,0.159065222085056,0.753445618095322,0.164084284184407,0.126386487025602,0.168169995542557,0.44212340911749,0.30232274636835,0.666012949995183,0.0875776097708011,0.0810148617578896,0.10653435163621,0.543204165736606,33118.1794972711,"NO"
"3129",3214,"10730000010260000000",2,8.46632086104248,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",9.73506890091116,11.3975146134589,0.0217051506527777,0.133094428330612,0.835932812857056,0.297707102419118,0.0824379156940056,0.118724769273391,0.477454717692104,0.282596973028824,0.610356009099687,0.0858597789404956,0.0768450434160714,0.0785303033272194,0.624668482342025,35764.7742671043,"YES"
"3130",3215,"10730000010270000000",2,8.65869275368994,"NORMAL",117,"Commercial","APARTMENT",9.73506890091116,11.7043719295412,0.0217240434950106,0.132855194361811,0.836043126949514,0.296306117692922,0.0824818901729853,0.118777883722431,0.477176875185687,0.283023990605738,0.611015402498876,0.0860228677165808,0.0767481691564665,0.0785608384292489,0.624655718382126,35784.0602340935,"NO"
"3131",3216,"10730000020070000000",2,7.71423114484909,"NORMAL",117,"Commercial","DETACHED ROW BUILDING",9.87302834505142,10.7276629955025,0.021992165515097,0.129460051683024,0.837608674205416,0.2764237278297,0.0831059638825391,0.119531669372937,0.473233810761171,0.289084106596933,0.620373332239837,0.0883373787657087,0.0753733563115017,0.0789941841979151,0.624474575774239,36057.7613725849,"NO"
"3132",3217,"10730000030040000000",2,8.71111388405354,"GOOD",107,"Commercial","DETACHED ROW BUILDING",9.48036750918924,11.5337080041528,0.0216430398233674,0.133880917734496,0.835570151713023,0.302312884982838,0.082293348173214,0.118550153805644,0.47836813391113,0.281193138944572,0.608188231989896,0.0853236193184911,0.0771635206752579,0.0784299181924788,0.624710444272693,35701.3710273526,"YES"
"3133",3218,"10730000030090000000",1,8.37839078853578,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",9.57498348556409,11.1505198463225,0.0217596074785886,0.132404859106115,0.836250782765629,0.293668896824754,0.0825646679588266,0.118877866635014,0.476653863019826,0.283827810693033,0.612256648031505,0.0863298668691151,0.0765658125509725,0.0786183178626631,0.624631691438236,35820.3642377387,"NO"
"3134",3219,"10730000030150000000",1,7.27239839257005,"NORMAL",77,"Commercial","SNACK BAR",10.0301202034695,10.76426557448,0.0219243169070314,0.130319196727752,0.837212510540307,0.28145499112095,0.0829480412601827,0.119340922983849,0.474231608079832,0.287550586766723,0.618005296570499,0.0877516888884465,0.0757212543985423,0.0788845255163729,0.624520414134708,35988.5009617219,"NO"
"3135",3220,"10731000020050000000",1,7.23993259132047,"GOOD",97,"Commercial","1 OCCUPANT SM STRUCTURE",9.41735454136051,10.5105320340427,0.0213460537276474,0.137641556895203,0.833836068973211,0.324335669001682,0.0816020912060239,0.117715221048978,0.482735680106074,0.274480634737515,0.597822895279045,0.0827599447655411,0.0786863359182583,0.0779499215555318,0.624911087382377,35398.2052057298,"YES"
"3136",3221,"10731000020060000000",2,8.84707231256781,"NORMAL",107,"Commercial","APARTMENT",9.22029070282935,12.0130945085477,0.0213099411356469,0.138098839002443,0.83362520986775,0.327013571521192,0.0815180364937548,0.11761369580445,0.48326676023425,0.273664414957449,0.59656250234826,0.0824482098577895,0.0788715055486053,0.0778915554469446,0.62493548496483,35361.3411781456,"NO"
